COUNTRY,INDUSTRY,CN1_26,CN1_27,CN2_26,CN2_27,USA_26,USA_27,CHN_26,CHN_27
GRC,9,0,2.20E-07,0,4.84E-08,0,0,0,2.68E-07
GRC,16,0.000788844,0.001496899,0.000647162,0.000329775,0.001569954,0.002592357,0.001436006,0.001826674
GRC,19,0.001887932,0.004584299,0.001548847,0.001009948,0.012636903,0.081445122,0.003436779,0.005594247
GRC,22,0.038290163,0.068516593,0.031413001,0.015094605,0.090621824,0.13215892,0.069703164,0.083611198
GRC,23,0.032741598,0.035662613,0.026860994,0.007856682,0.188508149,0.943858957,0.059602592,0.043519295
GRC,24,0.523216035,3.066409633,0.429243037,0.675547911,4.718642125,11.96708978,0.952459072,3.741957544
GRC,25,0.054066306,0.197229427,0.044355647,0.043450792,1.235499563,2.070172326,0.098421953,0.240680219
GRC,26,0.193709404,0.040894803,0.158917937,0.009009363,0.995107995,0.130943994,0.352627341,0.049904166
GRC,27,0.808809754,3.200267887,0.663542269,0.705037664,0.113943708,0.38187025,1.472352023,3.905305551
GRC,28,0.083991074,0.179606386,0.068905732,0.039568334,0.047672423,0.184990162,0.152896806,0.21917472
GRC,29,0.00144111,0.005580182,0.001182277,0.001229347,0.003156604,0.003652603,0.002623387,0.006809529
GRC,30,0.005500817,0.001439815,0.004512834,0.0003172,0.028071142,0.004059616,0.010013651,0.001757015
GRC,61,0.015043583,0.019201692,0.012341658,0.004230245,0.006401222,0.004907166,0.027385241,0.023431937
GRC,68,0.000444006,0.000477809,0.000364259,0.000105264,0.002696627,0.000309633,0.000808265,0.000583073
GRC,84,0.002670062,0.00194812,0.002190502,0.000429182,0.007287809,0.002507644,0.004860564,0.002377302
GRC,85,0.013579554,0.009466023,0.011140578,0.00208542,0.052657538,0.016533358,0.024720132,0.011551443
GRC,01T03,0.001197547,0.003730739,0.00098246,0.000821904,0.001100115,0.000917464,0.002180007,0.004552643
GRC,05T06,1.97E-05,3.86E-05,1.62E-05,8.50E-06,2.62E-05,1.43E-05,0.0000359,0.0000471
GRC,07T08,0.025710047,0.127918175,0.021092355,0.028181119,0.01251493,0.03443873,0.046802402,0.156099294
GRC,10T12,0.018883387,0.041878875,0.015491808,0.00922616,0.034468771,0.041553556,0.034375195,0.051105035
GRC,13T15,0.026438715,0.029622914,0.02169015,0.006526101,0.013773693,0.01475102,0.048128865,0.036149015
GRC,17T18,0.164363099,0.253438604,0.134842419,0.055834001,0.008779032,0.012731545,0.299205518,0.309272605
GRC,20T21,0.200332591,0.351693978,0.164351556,0.077480233,0.086563939,0.082726998,0.364684147,0.429174211
GRC,31T33,0.02712221,0.033775642,0.022250885,0.007440971,0.063545446,0.075827124,0.049373095,0.041216613
GRC,35T39,0.001796042,0.002387829,0.001473461,0.000526053,0.004131862,0.002950405,0.003269503,0.002913882
GRC,41T43,0.001574275,0.003907787,0.001291525,0.000860908,0.004231962,0.005661748,0.0028658,0.004768695
GRC,45T47,0.581588924,1.582889973,0.477131776,0.348719885,1.338977307,1.819029522,1.0587207,1.931609858
GRC,49T53,1.236519932,1.44015314,1.014432922,0.317274129,0.908950076,0.638727394,2.250952854,1.757427269
GRC,55T56,0.00170674,0.003188324,0.001400198,0.000702406,0.004589012,0.002731267,0.003106938,0.00389073
GRC,58T60,0.010365918,0.008438525,0.008504132,0.001859056,0.001226858,0.000864331,0.01887005,0.010297581
GRC,62T63,0.049388294,0.032637447,0.040517835,0.00719022,0.044388513,0.013220407,0.089906129,0.039827667
GRC,64T66,0.091593529,0.107342583,0.075142736,0.023648196,0.048056999,0.059239585,0.166736265,0.130990779
GRC,69T82,0.110859255,0.091742725,0.090948213,0.020211457,0.512127159,0.198581655,0.201807468,0.111954182
GRC,86T88,0.000265681,0.000182447,0.000217963,4.02E-05,0.000803082,0.000250888,0.000483644,0.000222647
GRC,90T96,0.000722375,0.000711301,0.000592632,0.000156704,0.000884429,0.000273383,0.001315007,0.000868005
GRC,97T98,0,0,0,0,0,0,0,0
HKG,9,0,4.73E-05,0,1.04E-05,0,0,0,0.0000577
HKG,16,1.80E-05,3.72E-05,1.47E-05,8.20E-06,4.27E-05,0.000100045,0.0000327,0.0000454
HKG,19,0.077547992,0.177454448,0.063619869,0.039094249,0.000137617,0.001131618,0.141167861,0.216548697
HKG,22,8.006959458,13.68842157,6.568857538,3.015639036,0.163045005,0.208954549,14.575817,16.70406061
HKG,23,0.210745903,0.19179432,0.17289457,0.042253406,0.027481557,0.143225738,0.383640473,0.234047726
HKG,24,14.17332906,84.39584959,11.62770711,18.59289746,0.112958084,0.292865915,25.80103617,102.9887471
HKG,25,0.126254095,0.272837612,0.103578039,0.060107716,0.395136144,0.596214324,0.229832134,0.332945328
HKG,26,46.90378445,6.717790182,38.47956014,1.479968323,3.449351397,0.425045217,85.38334459,8.197758505
HKG,27,12.08661731,47.96729636,9.915782344,10.5674749,2.838046724,10.36621105,22.00239965,58.53477126
HKG,28,3.614608283,6.755046324,2.965401161,1.488176068,0.226974554,1.89444416,6.580009444,8.243222392
HKG,29,7.50E-05,0.000357581,6.16E-05,7.88E-05,7.71E-05,6.78E-05,0.0001366,0.000436381
HKG,30,3.10E-06,8.41E-06,2.54E-06,1.85E-06,3.54E-07,1.36E-07,0.00000564,0.00001026
HKG,61,2.42374776,1.88407298,1.988426922,0.415072256,0.007500331,0.002877364,4.412174682,2.299145236
HKG,68,0.431761603,0.488546428,0.354214415,0.107629625,0.121903043,0.015845322,0.785976018,0.596176053
HKG,84,0,0,0,0,0,0,0,0
HKG,85,0.030713387,0.034820998,0.025197063,0.007671269,0.015200418,0.001697213,0.05591045,0.042492267
HKG,01T03,2.12E-05,2.60E-05,1.74E-05,5.73E-06,6.42E-05,8.56E-05,0.0000386,0.00003173
HKG,05T06,0,0,0,0,0,0,0,0
HKG,07T08,0.000793966,0.002660704,0.000651364,0.000586169,0.000959269,0.001479879,0.00144533,0.003246873
HKG,10T12,0.149639915,0.297722048,0.122763614,0.065589902,0.000532796,0.000436531,0.272403529,0.36331195
HKG,13T15,1.748625637,1.884235155,1.434561116,0.415107985,0.140938311,0.170546073,3.183186753,2.29934314
HKG,17T18,0.773875664,1.171273494,0.634882569,0.258038376,0.037752165,0.074227441,1.408758233,1.42931187
HKG,20T21,3.559256353,6.354066131,2.919990796,1.399837795,0.145193387,0.117668539,6.479247149,7.753903926
HKG,31T33,1.606301279,2.102979874,1.317799137,0.463298721,0.086740306,0.078075809,2.924100416,2.566278595
HKG,35T39,1.956653828,2.412740913,1.605226093,0.531540883,0.042671102,0.07040592,3.561879921,2.944281796
HKG,41T43,0,0,0,0,0,0,0,0
HKG,45T47,34.31839009,39.10705596,28.15458435,8.615512313,2.270799756,5.214188466,62.47297444,47.72256827
HKG,49T53,58.26866794,59.09230915,47.80323675,13.01838005,3.570161036,2.138295036,106.0719047,72.1106892
HKG,55T56,0.001368651,0.001551695,0.001122832,0.000341847,0.000677362,7.56E-05,0.002491483,0.001893542
HKG,58T60,2.033713806,1.481545704,1.668445598,0.326393152,0.000477176,5.90E-05,3.702159404,1.807938856
HKG,62T63,2.009837941,1.327066076,1.648857994,0.29236039,0.113517365,0.033686228,3.658695935,1.619426466
HKG,64T66,14.50647638,16.78321912,11.90101901,3.697440972,0.712444702,0.378318481,26.40749539,20.48066009
HKG,69T82,50.93292984,40.47858086,41.78504486,8.91766724,17.15261045,7.229564505,92.7179747,49.3962481
HKG,86T88,0.000692334,0.000784927,0.000567987,0.000172924,0.000342644,3.83E-05,0.001260321,0.000957851
HKG,90T96,0.030875895,0.052331015,0.025330383,0.011528828,6.03E-06,4.59E-06,0.056206278,0.063859843
HKG,97T98,0,0,0,0,0,0,0,0
HRV,9,0,4.20E-07,0,9.26E-08,0,0,0,5.13E-07
HRV,16,0.281700711,0.579139165,0.231105434,0.127587733,0.005101516,0.006693916,0.512806145,0.706726898
HRV,19,1.14E-05,1.57E-05,9.31E-06,3.45E-06,7.05E-06,8.28E-06,0.00002071,0.00001915
HRV,22,0.012810727,0.022789601,0.010509837,0.005020682,0.009535639,0.014457336,0.023320564,0.027810283
HRV,23,0.018166108,0.021239083,0.014903357,0.004679094,0.023418677,0.110365305,0.033069465,0.025918177
HRV,24,0.004388885,0.019301269,0.003600613,0.004252182,0.0097656,0.015908633,0.007989498,0.023553451
HRV,25,0.030695427,0.079491936,0.025182329,0.017512537,0.783893913,1.202019086,0.055877756,0.097004473
HRV,26,0.513321972,0.343806055,0.421126012,0.075742477,0.103278598,0.087612665,0.934447984,0.419548532
HRV,27,0.741029954,1.166879134,0.607936162,0.257070273,0.171247704,0.322391782,1.348966116,1.423949407
HRV,28,0.15062481,0.280873491,0.123571616,0.061878067,0.06647178,0.372322041,0.274196426,0.342751558
HRV,29,0.005102507,0.009289999,0.004186063,0.002046641,0.003403061,0.013389515,0.00928857,0.01133664
HRV,30,0.001055631,0.001641195,0.000866032,0.000361565,0.007320461,0.012033998,0.001921663,0.00200276
HRV,61,0.005726281,0.004244253,0.004697804,0.000935034,0.010202683,0.003611588,0.010424085,0.005179287
HRV,68,0.003400343,0.003257158,0.002789619,0.000717571,0.003224605,0.003187037,0.006189962,0.003974729
HRV,84,3.04E-05,1.21E-05,2.49E-05,2.68E-06,3.92E-05,2.14E-05,0.0000553,0.00001478
HRV,85,0.000280344,0.00031783,0.000229992,7.00E-05,0.000353311,0.000200574,0.000510336,0.00038783
HRV,01T03,0.006522902,0.011292448,0.005351346,0.002487792,0.0008572,0.00067645,0.011874248,0.01378024
HRV,05T06,0,0,0,0,0,0,0,0
HRV,07T08,0.000974045,0.003264177,0.0007991,0.000719117,1.42E-06,2.14E-06,0.001773145,0.003983294
HRV,10T12,0.0454788,0.083851562,0.037310512,0.018472988,0.019518084,0.015981683,0.082789312,0.10232455
HRV,13T15,0.027685251,0.026134695,0.0227128,0.005757625,0.022837929,0.010132933,0.050398051,0.03189232
HRV,17T18,0.041835871,0.045749624,0.034321877,0.010078909,0.030774263,0.012240855,0.076157748,0.055828533
HRV,20T21,0.023633865,0.039347073,0.019389069,0.00866839,0.07516425,0.062284085,0.043022934,0.048015463
HRV,31T33,0.038625522,0.058139726,0.031688127,0.01280852,0.020033329,0.034428397,0.070313649,0.070948246
HRV,35T39,0.058846422,0.060452886,0.048277222,0.013318123,0.039735694,0.027880906,0.107123644,0.073771009
HRV,41T43,0.011636735,0.010136765,0.009546702,0.002233188,0.007515061,0.012993154,0.021183437,0.012369953
HRV,45T47,0.409840618,0.327474827,0.336230581,0.072144613,0.250144889,0.417657317,0.746071199,0.39961944
HRV,49T53,0.170036249,0.168712409,0.139496634,0.037168327,0.111440348,0.079498677,0.309532883,0.205880736
HRV,55T56,0.003024094,0.002312418,0.002480947,0.000509439,0.00194728,0.002666152,0.005505041,0.002821857
HRV,58T60,0.046697017,0.037819355,0.03830993,0.008331824,0.010715138,0.00589935,0.085006947,0.046151179
HRV,62T63,0.002591118,0.001752853,0.002125736,0.000386164,0.0210363,0.006490399,0.004716854,0.002139017
HRV,64T66,0.006322453,0.006485111,0.005186899,0.001428708,0.001636166,0.001296166,0.011509352,0.007913819
HRV,69T82,0.167920875,0.135449702,0.137761195,0.029840359,0.19561002,0.080670987,0.30568207,0.165290061
HRV,86T88,0.000257446,0.000255202,0.000211207,5.62E-05,0.000297999,0.000230118,0.000468653,0.000311402
HRV,90T96,0.005506179,0.003809692,0.004517233,0.000839297,0.004794574,0.005255555,0.010023412,0.004648989
HRV,97T98,0,0,0,0,0,0,0,0
HUN,9,0,4.32E-06,0,9.53E-07,0,0,0,0.000005273
HUN,16,0.076819306,0.122771913,0.06302206,0.027047368,0.018323483,0.031799535,0.139841366,0.149819281
HUN,19,0.153836172,0.114809764,0.126206196,0.02529326,0.057639255,0.048129108,0.280042368,0.140103024
HUN,22,5.765211278,5.797578488,4.72974189,1.277240325,1.15192048,0.811115031,10.49495317,7.074818813
HUN,23,0.874338831,0.833896699,0.717301899,0.183712302,0.102246715,0.49786481,1.59164073,1.017609001
HUN,24,0.613413846,3.184298691,0.503240736,0.701519557,0.47261835,1.20685946,1.116654582,3.885818248
HUN,25,1.90128816,2.681435363,1.559804458,0.590735836,1.14384991,1.802292573,3.461092618,3.272171199
HUN,26,151.5230049,32.18470939,124.3084892,7.090479026,37.84072466,6.831875765,275.8314941,39.27518842
HUN,27,14.05011076,39.44391234,11.52661962,8.689723736,3.01724793,7.308814237,25.57673038,48.13363608
HUN,28,5.646223091,9.478691204,4.632124755,2.088210906,1.730739613,6.327958645,10.27834785,11.56690211
HUN,29,28.25781814,24.35230586,23.18253048,5.364954888,7.36461191,5.761045546,51.44034862,29.71726075
HUN,30,0.074427665,0.065677668,0.061059973,0.014469173,0.010284272,0.017442107,0.135487638,0.080146841
HUN,61,0.254592368,0.16317844,0.208865925,0.035949161,0.05779207,0.029859886,0.463458293,0.199127601
HUN,68,0.050604496,0.058745874,0.0415156,0.012942058,0.043286041,0.02009377,0.092120096,0.071687932
HUN,84,0.009612489,0.009477313,0.007886024,0.002087907,0.005665937,0.004936392,0.017498513,0.01156522
HUN,85,0.00737042,0.002688437,0.006046644,0.000592278,0.00316148,0.001240718,0.013417064,0.003280715
HUN,01T03,0.105081001,0.090052372,0.086207771,0.019839062,0.033054772,0.039327165,0.191288772,0.109891434
HUN,05T06,0.009034237,0.019124785,0.00741163,0.004213302,0.004749064,0.009419024,0.016445867,0.023338087
HUN,07T08,0.008874273,0.008734879,0.007280396,0.001924345,0.001634117,0.005405624,0.016154669,0.010659224
HUN,10T12,0.150732984,0.123473621,0.123660361,0.027201958,0.059250491,0.0744089,0.274393345,0.150675579
HUN,13T15,0.112095988,0.094733089,0.091962821,0.020870252,0.025340149,0.009709729,0.204058809,0.115603341
HUN,17T18,0.046897942,0.059307538,0.038474767,0.013065796,0.021891568,0.035031914,0.085372709,0.072373334
HUN,20T21,1.035149709,0.701076021,0.849230098,0.154451133,0.882185506,0.687740633,1.884379807,0.855527154
HUN,31T33,2.253398802,1.185162252,1.848673743,0.26109815,0.484110258,0.185009801,4.102072545,1.446260402
HUN,35T39,0.217901429,0.327793192,0.178764917,0.07221475,0.075642308,0.084966619,0.396666346,0.400007942
HUN,41T43,0.145272158,0.147722293,0.119180335,0.032544082,0.056030831,0.062857133,0.264452493,0.180266375
HUN,45T47,10.41644659,5.952781509,8.545585137,1.311432454,2.843335008,1.840314435,18.96203173,7.264213963
HUN,49T53,2.54252162,2.221873327,2.085868225,0.489491641,0.464180903,0.252301614,4.628389845,2.711364968
HUN,55T56,0.00905398,0.01279862,0.007427826,0.002819611,0.003357629,0.003363868,0.016481806,0.015618231
HUN,58T60,0.140018038,0.06252595,0.114869889,0.013774831,0.180774477,0.103820933,0.254887927,0.076300781
HUN,62T63,0.566068346,0.22799759,0.464398795,0.050229198,0.378322767,0.122714729,1.030467141,0.278226788
HUN,64T66,0.103432485,0.117264335,0.084855339,0.025834016,0.010694022,0.007556454,0.188287824,0.143098351
HUN,69T82,3.184580461,1.823367703,2.612609128,0.40169853,3.11340594,1.368769139,5.797189589,2.225066233
HUN,86T88,0.002014619,0.001171909,0.00165278,0.000258178,0.000896961,0.000419879,0.003667399,0.001430087
HUN,90T96,0.040441784,0.018418573,0.033178177,0.004057719,0.021027329,0.011077193,0.073619961,0.022476292
HUN,97T98,0,0,0,0,0,0,0,0
IDN,9,0,2.11E-05,0,4.65E-06,0,0,0,0.00002575
IDN,16,7.265002279,15.03779638,5.960160687,3.31291417,0.13864559,0.324515009,13.22516297,18.35071055
IDN,19,0.397684276,0.910027989,0.326257597,0.200484469,0.009936164,0.081704695,0.723941873,1.110512458
IDN,22,11.47703277,19.62073915,9.415683149,4.322563169,3.772808285,4.835140173,20.89271592,23.94330232
IDN,23,6.825856242,6.212032778,5.599888131,1.36854702,0.056393157,0.293904434,12.42574437,7.580579798
IDN,24,12.19331133,68.93844688,10.00331343,15.18754157,5.973426288,15.91786675,22.19662476,84.12598845
IDN,25,0.392872729,0.849005789,0.322310236,0.187040923,4.251278967,6.414683782,0.715182965,1.036046712
IDN,26,314.8222735,45.09039095,258.2781486,9.933675878,66.40614858,8.182876306,573.1004221,55.02406683
IDN,27,14.86496513,58.99352727,12.19512085,12.99661783,3.15076837,11.50845391,27.06008598,71.9901451
IDN,28,1.407636727,2.630617359,1.154816029,0.579540333,0.54366351,4.537689988,2.562452756,3.210157692
IDN,29,0.065096618,0.310256961,0.053404843,0.068351416,0.036554302,0.032127204,0.118501461,0.378608377
IDN,30,0.192749325,0.072022494,0.158130295,0.015866975,0.002353947,0.000412597,0.35087962,0.087889469
IDN,61,0.58214807,0.449649686,0.477590496,0.099060446,0.003251641,0.001128761,1.059738566,0.548710132
IDN,68,0.024835927,0.028157486,0.020375233,0.006203258,0.018855003,0.002105268,0.04521116,0.034360744
IDN,84,0,0,0,0,0,0,0,0
IDN,85,0,0,0,0,0,0,0,0
IDN,01T03,0.062972743,0.185438954,0.051662429,0.040853282,0.000507873,0.000489835,0.114635172,0.226292236
IDN,05T06,0.79771635,2.339268126,0.654441313,0.5153544,0.006489649,0.003981881,1.452157663,2.854622526
IDN,07T08,0.35778934,2.676386833,0.293528051,0.589623615,0.000281464,0.00074161,0.651317391,3.266010448
IDN,10T12,0.359528276,0.492969974,0.294954663,0.108604158,0.045334497,0.028655981,0.654482939,0.601574132
IDN,13T15,3.732681707,4.608771006,3.062267831,1.015339109,2.790683357,1.083305861,6.794949538,5.624110115
IDN,17T18,18.13911171,27.87975943,14.88120944,6.142073462,0.769409528,1.521554004,33.02032115,34.02183289
IDN,20T21,19.01116849,34.32404251,15.59663916,7.561786578,2.485237043,2.016527617,34.60780765,41.88582909
IDN,31T33,2.749295847,2.759120649,2.255504458,0.607850357,1.362969298,0.58523461,5.004800305,3.366971006
IDN,35T39,0,0,0,0,0,0,0,0
IDN,41T43,0,0,0,0,0,0,0,0
IDN,45T47,45.77415311,26.97227899,37.55281793,5.942150235,10.06464327,5.085774246,83.32697104,32.91442923
IDN,49T53,9.639741674,7.737767189,7.908381464,1.704675201,1.089816371,0.635269215,17.54812314,9.44244239
IDN,55T56,0,0,0,0,0,0,0,0
IDN,58T60,0.060012495,0.038296476,0.049233861,0.008436937,2.77E-05,3.42E-06,0.109246356,0.046733413
IDN,62T63,0.241891771,0.159717535,0.198446438,0.035186704,0.010454327,0.003102317,0.440338209,0.194904239
IDN,64T66,0.087297648,0.101126472,0.071618423,0.022278751,0.022181746,0.013591763,0.158916071,0.123405223
IDN,69T82,6.359946712,4.882670333,5.217658978,1.075680727,3.259031493,1.342865565,11.57760569,5.95835106
IDN,86T88,0,0,0,0,0,0,0,0
IDN,90T96,0.005732011,0.009715085,0.004702504,0.00214029,3.34E-05,2.55E-05,0.010434515,0.011855375
IDN,97T98,0,0,0,0,0,0,0,0
IND,9,0,3.10E-05,0,6.82E-06,0,0,0,0.00003782
IND,16,1.616580631,1.61928924,1.326232251,0.356738856,0.494999295,0.395930846,2.942812882,1.976028096
IND,19,4.810354394,9.230042479,3.946383504,2.033432143,2.553537468,6.518365675,8.756737898,11.26347462
IND,22,4.376429915,6.930873527,3.59039468,1.526911826,2.521337757,3.409492002,7.966824595,8.457785353
IND,23,2.702179007,3.033479624,2.216850109,0.668293238,1.227103629,4.371016143,4.919029116,3.701772862
IND,24,61.09991391,331.9737061,50.12597256,73.13574193,22.2068194,49.85517768,111.2258865,405.109448
IND,25,6.172789909,14.01738767,5.064116753,3.088112187,11.76185636,19.12898802,11.23690666,17.10549986
IND,26,44.52763603,14.45610476,36.53018341,3.184764117,19.16541808,8.211003679,81.05781944,17.64086888
IND,27,23.75222723,74.90230222,19.48617296,16.50141365,13.67594016,42.01562588,43.23840019,91.40371587
IND,28,9.140365721,14.34144487,7.498696676,3.159503875,6.329911637,33.36213613,16.6390624,17.50094875
IND,29,0.125381214,0.597579344,0.102861934,0.131650212,0.325267632,0.285874409,0.228243148,0.729229556
IND,30,0.050156704,0.018736728,0.041148234,0.00412781,0.044149171,0.007484761,0.091304938,0.022864538
IND,61,0.347580564,0.273569998,0.285152837,0.060269065,0.014127234,0.005796918,0.632733401,0.333839063
IND,68,0.049362041,0.055963726,0.040496298,0.012329135,0.129323097,0.014439659,0.089858339,0.068292861
IND,84,0,0,0,0,0,0,0,0
IND,85,0,0,0,0,0,0,0,0
IND,01T03,0.056555233,0.190410971,0.046397546,0.041948647,0.001412967,0.001943897,0.102952779,0.232359618
IND,05T06,2.06E-06,2.81E-06,1.69E-06,6.19E-07,0.000162645,9.98E-05,0.00000375,0.000003429
